sentiment_label,sentence,source
positive,"STORA ENSO , NORSKE SKOG , M-REAL , UPM-KYMMENE Credit Suisse First Boston ( CFSB ) raised the fair value for shares in four of the largest Nordic forestry groups .",financialphrasebank
neutral,"Apart from Nordea , also Ergo is competing for the position among the top three pension funds providers in Estonia .",financialphrasebank
positive,Metsaliitto said that it will book a minor gain of less than EUR1 .0 m from the transaction .,financialphrasebank
neutral,"L&T is operative in Finland , Sweden , Latvia , Russia and Norway .",financialphrasebank
neutral,"Currently , the plant operates on full capacity .",financialphrasebank
neutral,"The most significant capital expenditure items were in the global enterprise resource planning ERP project , product development and production machines .",financialphrasebank
neutral,"Arto Ryymin , born 1964 , will replace Juhani Kaisanlahti who has worked as acting EVP , Healthcare & Welfare since August 2007 .",financialphrasebank
neutral,The facility consists of a seven year bullet term loan of 200 mln euro $ 292.4 mln and a 150 mln euro $ 219.3 mln five year revolving credit facility .,financialphrasebank
neutral,"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders .",financialphrasebank
positive,Operating profit improved by 44.0 % to ER 4.7 mn from EUR 3.3 mn in 2004 .,financialphrasebank
neutral,Financial details were not disclosed .,financialphrasebank
positive,"( ADP News ) - Nov 3 , 2008 - Finnish cargo handling systems and services company Cargotec Oyj ( OMX : CGCBV ) said today that it acquired 80 % stakes in Italian service companies CVS Technoports Srl and CVS Service Srl from Italian handli",financialphrasebank
neutral,The proposed consolidation activities will impact approximately 30 positions .,financialphrasebank
negative,"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .",financialphrasebank
negative,"The payment of 2.779 million litas in interest on a long-term loan provided by Ragutis ' majority shareholder , Estonia 's A. Le Coq , also added to the losses .",financialphrasebank
negative,Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,financialphrasebank
neutral,"They re in a race with Google to get lots of users onto their service as social networking creates new business models , said Martin Garner , a London-based analyst with CCS Insight .",financialphrasebank
neutral,Efore has decided to establish a company for eletric vehicle ( EV ) business in China .,financialphrasebank
neutral,You will hear the latest insights and updates on Citycon 's strategy as well as the latest news from all the business units .,financialphrasebank
positive,"Under the agreement GeoSentric will provide GyPSii-powered hotel information and reservation services to visitors to China , including such popular cities as Beijing and Shanghai .",financialphrasebank
positive,Renewed AB InBev Bid for SABMiller Ups Stake in Beer Battle,headline
positive,Operating profit excluding non-recurring items increased by 27 % to EUR 81.9 mn from EUR 64.4 mn in the corresponding period in 2008 .,financialphrasebank
positive,Berkshire applies to boost Wells Fargo stake above 10 percent,headline
positive,AstraZeneca in Talks to Buy Cancer Drug Developer Acerta Pharma,headline
neutral,AffectoGenimap builds highly customised IT solutions for its customers in Finland and the Baltic countries .,financialphrasebank
neutral,"The contractor of the shopping center , China State Construction Engineering Corporation , has previously built e.g. airports , hotels and factories for large international customers in different parts of the world .",financialphrasebank
positive,Google Fiber to buy Webpass for big city Internet service,headline
positive,All of Raisio 's divisions recorded an operating profit .,financialphrasebank
neutral,The company said shareholders will be able to vote on the agreement at an EGM scheduled for later this month .,financialphrasebank
neutral,"Outotec 's delivery covers the engineering , supply and construction of a circulating fluid bed calcination plant with a capacity of 1,600 tons of alumina per day .",financialphrasebank
positive,Why I'd Buy ARM Holdings plc And BHP Billiton plc Today,headline
positive,"However , the total orders received will still be above last year s levels .",financialphrasebank
neutral,Incap Corporation Stock Exchange Release 4 May 2010 at 8.30 a.m. INCAP CORPORATION 'S DIRECTED SHARE ISSUE WAS SUBSCRIBED IN FULL The Board of Incap Corporation has approved the subscriptions of directed share issue .,financialphrasebank
negative,"UPM-Kymmene Corp. , the world 's largest maker of magazine paper , on Tuesday reported a 19-percent profit drop as lower paper prices , higher costs and a strong euro hurt revenue .",financialphrasebank
neutral,During the negotiations a reduction of 21 persons has taken place through natural redundancy or termination of fixed-term contracts .,financialphrasebank
neutral,"The most important export markets are Norway , Germany , Russia and France .",financialphrasebank
neutral,"They are responsible for their own operations , customer relationships , and the development of these .",financialphrasebank
neutral,"The business units of the InvestLesProm Group cover the full forest industry chain , and the Group owns forests , sawmills , paper and pulp mills , and other processing plants .",financialphrasebank
positive,Clinigen chosen by AstraZeneca to manage access programme for next ...,headline
neutral,Technopolis 's technological centers supply their clients with modern high-class premises .,financialphrasebank
neutral,BRIEF-Persimmon says too soon to judge effect of Brexit,headline
negative,"The decision means temporary lay-offs of fixed duration at the company 's Nastola and Jyvaskyla units , in southern and central Finland , respectively .",financialphrasebank
neutral,"A local waste management company , Turun Seudun J+�tehuolto , has planned to set up a 150,000 tonne waste-burning facility .",financialphrasebank
neutral,Tushar Morzaria is bookies' favourite to be new Barclays chief executive,headline
neutral,The divested stake represented about 2.7 m shares in Okmetic 's capital .,financialphrasebank
positive,"Buffett talks wind energy, Coca-Cola at Berkshire meeting",headline
positive,"As a result , the company currently anticipates net sales to increase and the operating result to be positive .",financialphrasebank
positive,"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls",headline
neutral,The new chain has 700 discount stores and 250 supermarkets .,financialphrasebank
neutral,Marimekko is considering further measures in the matter .,financialphrasebank
neutral,"As a result of the transaction , Sanoma Budapest has acquired a stake in the online store Egeszsegbolt .",financialphrasebank
neutral,"RFID ( Radio Frequency Identification ) is a method of so-called intelligent transport , whereby information can be read and saved remotely .",financialphrasebank
neutral,Keith Skeoch to step up as David Nish quits as chief executive of Standard Life,headline
negative,Clydesdale Bank hit with record PPI fine for 'unacceptable' staff lies,headline
negative,A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,financialphrasebank
negative,Analyst Views: Astrazeneca shares have seen recent volatility; what will 2015 ...,headline
positive,The parties have agreed to negotiate definitive distribution and license agreements by the end of June 2010 .,financialphrasebank
positive,Market Report: Aviva tops the market as traders approve of its choice of Friends,headline
negative,"Insight - Britain's bank tax jump threatens to push HSBC, StanChart to new home",headline
positive,ITV merger reports boost Footsie stocks,headline
